date,percent_available,region_name,bed_type,total_capacity,total_available,in_use,percent_in_use,report_date
2022-03-01,0.084210526,Northeast,Adult Intensive Care Unit,95,8,87,0.915789474,2023-11-09
2022-01-17,0.010526316,Northeast,Adult Intensive Care Unit,95,1,94,0.989473684,2023-11-09
2022-11-07,0.09375,South Central,Adult Intensive Care Unit,32,3,29,0.90625,2023-11-09
2021-12-02,0.285714286,Northeast,Pediatric Intensive Care Unit,7,2,5,0.714285714,2023-11-09
2020-09-20,0.25,Northwest,Pediatrics,8,2,6,0.75,2023-11-09
2022-01-12,0.063636364,Metro,Pediatric Intensive Care Unit,110,7,103,0.936363636,2023-11-09
2023-11-01,0.1875,Southwest,Pediatrics,16,3,13,0.8125,2023-11-09
2021-01-21,0.173913043,South Central,Adult Intensive Care Unit,23,4,19,0.826086957,2023-11-09
2023-09-29,0.375,West Central,Pediatrics,8,3,5,0.625,2023-11-09
2023-01-10,0.052631579,Metro,Pediatrics,285,15,270,0.947368421,2023-11-09
2023-09-05,0.264705882,Northeast,Pediatrics,34,9,25,0.735294118,2023-11-09
2021-11-20,0.077372263,Northeast,Medical and Surgical,685,53,632,0.922627737,2023-11-09
2021-02-09,0.47826087,South Central,Adult Intensive Care Unit,23,11,12,0.52173913,2023-11-09
2023-02-01,0.090909091,Northeast,Adult Intensive Care Unit,88,8,80,0.909090909,2023-11-09
2023-07-18,0.262295082,West Central,Medical and Surgical,183,48,135,0.737704918,2023-11-09
2021-10-09,0.452631579,West Central,Medical and Surgical,190,86,104,0.547368421,2023-11-09
2022-02-18,0.241192412,South Central,Medical and Surgical,369,89,280,0.758807588,2023-11-09
2022-09-23,0.21875,South Central,Adult Intensive Care Unit,32,7,25,0.78125,2023-11-09
2023-09-15,0.267759563,West Central,Medical and Surgical,183,49,134,0.732240437,2023-11-09
2023-01-20,0,Northeast,Pediatric Intensive Care Unit,7,0,7,1,2023-11-09
2022-10-31,0.031518625,Southeast,Medical and Surgical,1047,33,1014,0.968481375,2023-11-09
2021-02-07,0.12760181,Southeast,Medical and Surgical,1105,141,964,0.87239819,2023-11-09
2023-03-11,0.113636364,Northeast,Adult Intensive Care Unit,88,10,78,0.886363636,2023-11-09
2020-11-05,0.142857143,Central,Pediatrics,28,4,24,0.857142857,2023-11-09
2021-12-13,0.428571429,Northeast,Pediatric Intensive Care Unit,7,3,4,0.571428571,2023-11-09
2023-08-16,0.25,Central,Pediatric Intensive Care Unit,4,1,3,0.75,2023-11-09
2023-03-24,0.113636364,Northeast,Adult Intensive Care Unit,88,10,78,0.886363636,2023-11-09
2022-12-07,0.15720524,Northwest,Medical and Surgical,229,36,193,0.84279476,2023-11-09
2023-02-18,0.079545455,Northeast,Adult Intensive Care Unit,88,7,81,0.920454545,2023-11-09
2023-04-08,0.25,South Central,Adult Intensive Care Unit,32,8,24,0.75,2023-11-09
2022-03-25,0.142857143,Central,Pediatrics,28,4,24,0.857142857,2023-11-09
2021-08-01,0.333333333,Southwest,Adult Intensive Care Unit,21,7,14,0.666666667,2023-11-09
2022-12-02,0.250814332,South Central,Medical and Surgical,307,77,230,0.749185668,2023-11-09
2021-05-11,0.714285714,Northeast,Pediatric Intensive Care Unit,7,5,2,0.285714286,2023-11-09
2021-02-26,0.274509804,Central,Adult Intensive Care Unit,102,28,74,0.725490196,2023-11-09
2022-10-17,0.028070175,Metro,Pediatrics,285,8,277,0.971929825,2023-11-09
2023-05-29,0.34375,South Central,Adult Intensive Care Unit,32,11,21,0.65625,2023-11-09
2021-07-13,0.489473684,West Central,Medical and Surgical,190,93,97,0.510526316,2023-11-09
2022-08-06,0.033398821,Metro,Adult Intensive Care Unit,509,17,492,0.966601179,2023-11-09
2023-08-25,0.264705882,Northeast,Pediatrics,34,9,25,0.735294118,2023-11-09
2022-02-16,0.097810219,Northeast,Medical and Surgical,685,67,618,0.902189781,2023-11-09
2022-04-27,0.052631579,Northeast,Adult Intensive Care Unit,95,5,90,0.947368421,2023-11-09
2021-07-11,0.434782609,South Central,Adult Intensive Care Unit,23,10,13,0.565217391,2023-11-09
2022-04-01,0.126315789,Northeast,Adult Intensive Care Unit,95,12,83,0.873684211,2023-11-09
2021-06-01,0.857142857,Northeast,Pediatric Intensive Care Unit,7,6,1,0.142857143,2023-11-09
2022-03-26,0.281553398,Central,Adult Intensive Care Unit,103,29,74,0.718446602,2023-11-09
2023-04-18,0.444444444,Southwest,Adult Intensive Care Unit,18,8,10,0.555555556,2023-11-09
2023-10-01,0.093795094,Central,Medical and Surgical,693,65,628,0.906204906,2023-11-09
2022-06-03,0.428571429,Northeast,Pediatric Intensive Care Unit,7,3,4,0.571428571,2023-11-09
2023-10-25,0.013170273,Metro,Medical and Surgical,3189,42,3147,0.986829727,2023-11-09
2022-06-29,0.285714286,Northeast,Pediatric Intensive Care Unit,7,2,5,0.714285714,2023-11-09
2020-10-28,0.030874786,Metro,Adult Intensive Care Unit,583,18,565,0.969125214,2023-11-09
2022-04-12,0.094736842,Northeast,Adult Intensive Care Unit,95,9,86,0.905263158,2023-11-09
2022-05-17,0,Northeast,Pediatric Intensive Care Unit,7,0,7,1,2023-11-09
2023-04-29,0.222222222,Southwest,Adult Intensive Care Unit,18,4,14,0.777777778,2023-11-09
2021-04-24,1,Northeast,Pediatric Intensive Care Unit,7,7,0,0,2023-11-09
2021-03-09,0.168421053,Northeast,Adult Intensive Care Unit,95,16,79,0.831578947,2023-11-09
2021-03-28,0.221052632,Northeast,Adult Intensive Care Unit,95,21,74,0.778947368,2023-11-09
2021-07-24,0.434782609,South Central,Adult Intensive Care Unit,23,10,13,0.565217391,2023-11-09
2023-05-12,0.15625,South Central,Adult Intensive Care Unit,32,5,27,0.84375,2023-11-09
2021-08-23,0.391304348,South Central,Adult Intensive Care Unit,23,9,14,0.608695652,2023-11-09
2023-04-21,0.21875,South Central,Adult Intensive Care Unit,32,7,25,0.78125,2023-11-09
2022-03-13,0.073684211,Northeast,Adult Intensive Care Unit,95,7,88,0.926315789,2023-11-09
2021-08-17,0.02259887,Metro,Pediatrics,354,8,346,0.97740113,2023-11-09
2021-04-12,0.147368421,Northeast,Adult Intensive Care Unit,95,14,81,0.852631579,2023-11-09
2023-11-02,0.25,South Central,Pediatrics,4,1,3,0.75,2023-11-09
2023-03-14,0.093390805,Northeast,Medical and Surgical,696,65,631,0.906609195,2023-11-09
2021-02-18,0.157894737,Northeast,Adult Intensive Care Unit,95,15,80,0.842105263,2023-11-09
2022-06-16,0,Northeast,Pediatric Intensive Care Unit,7,0,7,1,2023-11-09
2021-07-13,0.380952381,Southwest,Adult Intensive Care Unit,21,8,13,0.619047619,2023-11-09
2021-08-20,0.238095238,Southwest,Adult Intensive Care Unit,21,5,16,0.761904762,2023-11-09
2023-05-18,0.277777778,Southwest,Adult Intensive Care Unit,18,5,13,0.722222222,2023-11-09
2020-10-26,0.085106383,Southeast,Medical and Surgical,1128,96,1032,0.914893617,2023-11-09
2023-04-05,0.31147541,West Central,Medical and Surgical,183,57,126,0.68852459,2023-11-09
2022-03-03,0.107142857,Central,Pediatrics,28,3,25,0.892857143,2023-11-09
2023-03-05,0.231818182,Northwest,Medical and Surgical,220,51,169,0.768181818,2023-11-09
2022-08-04,0.031518625,Southeast,Medical and Surgical,1047,33,1014,0.968481375,2023-11-09
2021-06-14,0.714285714,Northeast,Pediatric Intensive Care Unit,7,5,2,0.285714286,2023-11-09
2021-12-19,0.063636364,Metro,Pediatric Intensive Care Unit,110,7,103,0.936363636,2023-11-09
2021-06-28,0.476190476,Southwest,Adult Intensive Care Unit,21,10,11,0.523809524,2023-11-09
2021-11-22,0.173441734,South Central,Medical and Surgical,369,64,305,0.826558266,2023-11-09
2022-07-30,0.278996865,Southwest,Medical and Surgical,319,89,230,0.721003135,2023-11-09
2020-09-09,0,Northwest,Pediatrics,8,0,8,1,2023-11-09
2023-04-03,0.277777778,Southwest,Adult Intensive Care Unit,18,5,13,0.722222222,2023-11-09
2022-12-31,0.018181818,Metro,Pediatric Intensive Care Unit,110,2,108,0.981818182,2023-11-09
2022-02-21,0.240174672,Northwest,Medical and Surgical,229,55,174,0.759825328,2023-11-09
2021-08-20,0.2,Central,Pediatric Intensive Care Unit,5,1,4,0.8,2023-11-09
2020-09-01,0.090425532,Southeast,Medical and Surgical,1128,102,1026,0.909574468,2023-11-09
2023-10-25,0.284153005,West Central,Medical and Surgical,183,52,131,0.715846995,2023-11-09
2021-08-06,0.173913043,South Central,Adult Intensive Care Unit,23,4,19,0.826086957,2023-11-09
2020-11-04,0.379844961,Southwest,Medical and Surgical,387,147,240,0.620155039,2023-11-09
2023-05-13,0.25,Central,Pediatric Intensive Care Unit,4,1,3,0.75,2023-11-09
2023-08-17,0.375,West Central,Pediatrics,8,3,5,0.625,2023-11-09
2021-10-03,0.052631579,Northeast,Adult Intensive Care Unit,95,5,90,0.947368421,2023-11-09
2023-07-09,0.022727273,Northeast,Adult Intensive Care Unit,88,2,86,0.977272727,2023-11-09
2022-07-24,0.134615385,Central,Adult Intensive Care Unit,104,14,90,0.865384615,2023-11-09
2023-07-22,0.079545455,Northeast,Adult Intensive Care Unit,88,7,81,0.920454545,2023-11-09
2023-09-16,0.264705882,Northeast,Pediatrics,34,9,25,0.735294118,2023-11-09
2021-03-13,0.048442907,Metro,Adult Intensive Care Unit,578,28,550,0.951557093,2023-11-09
2020-10-29,0.245098039,Central,Adult Intensive Care Unit,102,25,77,0.754901961,2023-11-09
2022-03-21,0.040723982,Southeast,Medical and Surgical,1105,45,1060,0.959276018,2023-11-09
2021-06-06,0.347826087,South Central,Adult Intensive Care Unit,23,8,15,0.652173913,2023-11-09
2023-09-01,0.529411765,West Central,Adult Intensive Care Unit,17,9,8,0.470588235,2023-11-09
2023-04-17,0.214983713,South Central,Medical and Surgical,307,66,241,0.785016287,2023-11-09
2021-09-03,0.115789474,Northeast,Adult Intensive Care Unit,95,11,84,0.884210526,2023-11-09
2022-12-06,0.240437158,West Central,Medical and Surgical,183,44,139,0.759562842,2023-11-09
2022-05-15,0.222222222,Southwest,Adult Intensive Care Unit,18,4,14,0.777777778,2023-11-09
2021-06-25,0.47826087,South Central,Adult Intensive Care Unit,23,11,12,0.52173913,2023-11-09
2023-10-01,0.588235294,West Central,Adult Intensive Care Unit,17,10,7,0.411764706,2023-11-09
2022-07-10,0.09375,South Central,Adult Intensive Care Unit,32,3,29,0.90625,2023-11-09
2021-10-16,0.021052632,Northeast,Adult Intensive Care Unit,95,2,93,0.978947368,2023-11-09
2021-10-08,0.104803493,Northwest,Medical and Surgical,229,24,205,0.895196507,2023-11-09
2021-11-10,0.242105263,West Central,Medical and Surgical,190,46,144,0.757894737,2023-11-09
2021-05-03,0.347826087,South Central,Adult Intensive Care Unit,23,8,15,0.652173913,2023-11-09
2023-01-13,0.25,Central,Pediatric Intensive Care Unit,4,1,3,0.75,2023-11-09
2023-07-19,0.118181818,Northwest,Medical and Surgical,220,26,194,0.881818182,2023-11-09
2023-05-16,0.045454545,Metro,Pediatric Intensive Care Unit,110,5,105,0.954545455,2023-11-09
2023-05-05,0,Northeast,Pediatric Intensive Care Unit,7,0,7,1,2023-11-09
2022-06-18,0.166666667,Southwest,Adult Intensive Care Unit,18,3,15,0.833333333,2023-11-09
2021-06-12,0.333333333,Southwest,Adult Intensive Care Unit,21,7,14,0.666666667,2023-11-09
2022-05-28,0.333333333,Southwest,Adult Intensive Care Unit,18,6,12,0.666666667,2023-11-09
2020-09-15,0.125,Northwest,Pediatrics,8,1,7,0.875,2023-11-09
2021-06-30,0.714285714,Northeast,Pediatric Intensive Care Unit,7,5,2,0.285714286,2023-11-09
2021-07-19,1,Northeast,Pediatric Intensive Care Unit,7,7,0,0,2023-11-09
2021-07-30,0.857142857,Northeast,Pediatric Intensive Care Unit,7,6,1,0.142857143,2023-11-09
2021-08-14,0.142857143,Northeast,Pediatric Intensive Care Unit,7,1,6,0.857142857,2023-11-09
2022-06-10,0.1875,South Central,Adult Intensive Care Unit,32,6,26,0.8125,2023-11-09
2022-10-07,0.021052632,Metro,Pediatrics,285,6,279,0.978947368,2023-11-09
2021-12-18,0,Central,Pediatric Intensive Care Unit,5,0,5,1,2023-11-09
2023-10-21,0.236245955,South Central,Medical and Surgical,309,73,236,0.763754045,2023-11-09
2022-04-01,0.294460641,Southwest,Medical and Surgical,343,101,242,0.705539359,2023-11-09
2023-10-29,0.1875,Southwest,Pediatrics,16,3,13,0.8125,2023-11-09
2023-03-28,0.285714286,Northeast,Pediatric Intensive Care Unit,7,2,5,0.714285714,2023-11-09
2021-08-27,0.016806723,Metro,Pediatrics,357,6,351,0.983193277,2023-11-09
2023-08-04,0.063492063,Central,Medical and Surgical,693,44,649,0.936507937,2023-11-09
2023-09-21,0.114285714,Northeast,Medical and Surgical,700,80,620,0.885714286,2023-11-09
2021-09-20,0.052631579,Northeast,Adult Intensive Care Unit,95,5,90,0.947368421,2023-11-09
2021-04-30,0.380952381,Southwest,Adult Intensive Care Unit,21,8,13,0.619047619,2023-11-09
2021-03-11,0.085067873,Southeast,Medical and Surgical,1105,94,1011,0.914932127,2023-11-09
2022-06-21,0.21875,South Central,Adult Intensive Care Unit,32,7,25,0.78125,2023-11-09
2021-10-19,0.091436865,Northeast,Medical and Surgical,689,63,626,0.908563135,2023-11-09
2021-05-18,0.391304348,South Central,Adult Intensive Care Unit,23,9,14,0.608695652,2023-11-09
2021-08-05,0.054545455,Metro,Pediatric Intensive Care Unit,110,6,104,0.945454545,2023-11-09
2023-08-17,0.176470588,West Central,Adult Intensive Care Unit,17,3,14,0.823529412,2023-11-09
2023-09-14,0.168181818,Northwest,Medical and Surgical,220,37,183,0.831818182,2023-11-09
2022-07-05,0.277777778,Southwest,Adult Intensive Care Unit,18,5,13,0.722222222,2023-11-09
2022-04-04,0.142857143,Central,Pediatrics,28,4,24,0.857142857,2023-11-09
2022-02-21,0.107142857,Central,Pediatrics,28,3,25,0.892857143,2023-11-09
2021-05-26,0.523809524,Southwest,Adult Intensive Care Unit,21,11,10,0.476190476,2023-11-09
2022-03-23,0.038022814,Metro,Adult Intensive Care Unit,526,20,506,0.961977186,2023-11-09
2023-04-16,0.285714286,Northeast,Pediatric Intensive Care Unit,7,2,5,0.714285714,2023-11-09
2023-06-01,0.045454545,Northeast,Adult Intensive Care Unit,88,4,84,0.954545455,2023-11-09
2023-09-12,0.294117647,West Central,Adult Intensive Care Unit,17,5,12,0.705882353,2023-11-09
2023-06-18,0.045454545,Northeast,Adult Intensive Care Unit,88,4,84,0.954545455,2023-11-09
2022-05-26,0.09375,South Central,Adult Intensive Care Unit,32,3,29,0.90625,2023-11-09
2023-05-20,0.285714286,Northeast,Pediatric Intensive Care Unit,7,2,5,0.714285714,2023-11-09
2023-09-24,0.375,West Central,Pediatrics,8,3,5,0.625,2023-11-09
2021-03-04,0.339779006,Southwest,Medical and Surgical,362,123,239,0.660220994,2023-11-09
2021-05-13,0.476190476,Southwest,Adult Intensive Care Unit,21,10,11,0.523809524,2023-11-09
2023-07-12,0.12,Northeast,Medical and Surgical,700,84,616,0.88,2023-11-09
2021-07-09,0.330623306,South Central,Medical and Surgical,369,122,247,0.669376694,2023-11-09
2021-01-13,0.051903114,Metro,Adult Intensive Care Unit,578,30,548,0.948096886,2023-11-09
2023-06-27,0.295081967,West Central,Medical and Surgical,183,54,129,0.704918033,2023-11-09
2020-09-19,0.428571429,Northeast,Pediatric Intensive Care Unit,7,3,4,0.571428571,2023-11-09
2021-08-31,0.484210526,West Central,Medical and Surgical,190,92,98,0.515789474,2023-11-09
2022-12-23,0.084770115,Northeast,Medical and Surgical,696,59,637,0.915229885,2023-11-09
2021-02-07,0.6,West Central,Adult Intensive Care Unit,20,12,8,0.4,2023-11-09
2022-01-10,0.197831978,South Central,Medical and Surgical,369,73,296,0.802168022,2023-11-09
2023-10-07,0.125,West Central,Pediatrics,8,1,7,0.875,2023-11-09
2023-09-10,0.25,Central,Pediatric Intensive Care Unit,4,1,3,0.75,2023-11-09
2023-07-31,0.5,Central,Pediatric Intensive Care Unit,4,2,2,0.5,2023-11-09
2021-12-27,0.074452555,Northeast,Medical and Surgical,685,51,634,0.925547445,2023-11-09
2023-08-03,0.289617486,West Central,Medical and Surgical,183,53,130,0.710382514,2023-11-09
2023-10-31,0.294117647,Northeast,Pediatrics,34,10,24,0.705882353,2023-11-09
2023-02-23,0.241042345,South Central,Medical and Surgical,307,74,233,0.758957655,2023-11-09
2023-01-17,0.172727273,Northwest,Medical and Surgical,220,38,182,0.827272727,2023-11-09
2020-09-21,0.076923077,Southeast,Pediatrics,65,5,60,0.923076923,2023-11-09
2022-10-21,0.352941176,West Central,Adult Intensive Care Unit,17,6,11,0.647058824,2023-11-09
2023-08-31,0.015365318,Metro,Medical and Surgical,3189,49,3140,0.984634682,2023-11-09
2021-10-04,0.2,Central,Pediatric Intensive Care Unit,5,1,4,0.8,2023-11-09
2022-11-05,0.294117647,West Central,Adult Intensive Care Unit,17,5,12,0.705882353,2023-11-09
2022-04-09,0.075630252,Metro,Pediatrics,357,27,330,0.924369748,2023-11-09
2020-12-16,0.5,West Central,Adult Intensive Care Unit,20,10,10,0.5,2023-11-09
2021-01-04,0.5,West Central,Adult Intensive Care Unit,20,10,10,0.5,2023-11-09
2021-01-15,0.077338129,Southeast,Medical and Surgical,1112,86,1026,0.922661871,2023-11-09
2022-09-24,0.028653295,Southeast,Medical and Surgical,1047,30,1017,0.971346705,2023-11-09
2021-08-24,0.071428571,Central,Pediatrics,28,2,26,0.928571429,2023-11-09
2021-12-06,0.11790393,Northwest,Medical and Surgical,229,27,202,0.88209607,2023-11-09
2021-05-20,0.205882353,Central,Adult Intensive Care Unit,102,21,81,0.794117647,2023-11-09
2023-03-22,0.045454545,Metro,Pediatric Intensive Care Unit,110,5,105,0.954545455,2023-11-09
2022-09-22,0.033398821,Metro,Adult Intensive Care Unit,509,17,492,0.966601179,2023-11-09
2020-10-08,0.714285714,Northeast,Pediatric Intensive Care Unit,7,5,2,0.285714286,2023-11-09
2022-10-15,0.269592476,Southwest,Medical and Surgical,319,86,233,0.730407524,2023-11-09
2020-12-21,0.276536313,Southwest,Medical and Surgical,358,99,259,0.723463687,2023-11-09
2022-02-26,0.112044818,Metro,Pediatrics,357,40,317,0.887955182,2023-11-09
2022-02-08,0.145454545,Metro,Pediatric Intensive Care Unit,110,16,94,0.854545455,2023-11-09
2021-01-23,0.6,West Central,Adult Intensive Care Unit,20,12,8,0.4,2023-11-09
2022-10-10,0.235294118,West Central,Adult Intensive Care Unit,17,4,13,0.764705882,2023-11-09
2020-09-08,1,Northeast,Pediatric Intensive Care Unit,7,7,0,0,2023-11-09
2023-09-06,0.125,Southwest,Pediatrics,16,2,14,0.875,2023-11-09
2022-05-14,0.221153846,Central,Adult Intensive Care Unit,104,23,81,0.778846154,2023-11-09
2022-10-04,0.137931034,Central,Pediatrics,29,4,25,0.862068966,2023-11-09
2022-09-21,0.352941176,West Central,Adult Intensive Care Unit,17,6,11,0.647058824,2023-11-09
2023-08-23,0.25,South Central,Pediatrics,4,1,3,0.75,2023-11-09
2023-06-07,0.233333333,Northwest,Adult Intensive Care Unit,30,7,23,0.766666667,2023-11-09
2023-07-03,0.066666667,Northwest,Adult Intensive Care Unit,30,2,28,0.933333333,2023-11-09
2023-02-27,0.115384615,Central,Adult Intensive Care Unit,104,12,92,0.884615385,2023-11-09
2022-09-04,0.357142857,Northwest,Pediatrics,14,5,9,0.642857143,2023-11-09
2020-12-14,0,South Central,Pediatrics,8,0,8,1,2023-11-09
2021-10-27,0.238095238,Northeast,Pediatrics,42,10,32,0.761904762,2023-11-09
2021-11-28,0,West Central,Pediatrics,10,0,10,1,2023-11-09
2023-06-20,0.166666667,Northwest,Adult Intensive Care Unit,30,5,25,0.833333333,2023-11-09
2020-12-21,0.2,Central,Pediatric Intensive Care Unit,5,1,4,0.8,2023-11-09
2021-06-10,0.333333333,Southwest,Pediatrics,12,4,8,0.666666667,2023-11-09
2021-10-29,0.009505703,Metro,Adult Intensive Care Unit,526,5,521,0.990494297,2023-11-09
2021-10-22,0.068965517,Northwest,Adult Intensive Care Unit,29,2,27,0.931034483,2023-11-09
2022-05-23,0.466666667,Northwest,Pediatrics,15,7,8,0.533333333,2023-11-09
2023-01-15,0.155555556,Southeast,Pediatrics,45,7,38,0.844444444,2023-11-09
2021-03-09,0.9,West Central,Pediatrics,10,9,1,0.1,2023-11-09
2021-03-28,0.041666667,Southeast,Pediatric Intensive Care Unit,24,1,23,0.958333333,2023-11-09
2022-03-09,0.103649635,Northeast,Medical and Surgical,685,71,614,0.896350365,2023-11-09
2020-11-30,0.214689266,Metro,Pediatrics,354,76,278,0.785310734,2023-11-09
2021-04-29,0,South Central,Pediatrics,8,0,8,1,2023-11-09
2022-04-01,0.166666667,Southeast,Pediatric Intensive Care Unit,24,4,20,0.833333333,2023-11-09
2020-12-06,0.045023054,Metro,Medical and Surgical,3687,166,3521,0.954976946,2023-11-09
2022-04-27,0.083333333,Southeast,Pediatric Intensive Care Unit,24,2,22,0.916666667,2023-11-09
2021-04-25,0.209090909,Metro,Pediatric Intensive Care Unit,110,23,87,0.790909091,2023-11-09
2023-06-26,0.045614035,Metro,Pediatrics,285,13,272,0.954385965,2023-11-09
2023-05-26,0.1,Northwest,Pediatrics,20,2,18,0.9,2023-11-09
2022-03-01,0.25,Southwest,Pediatrics,12,3,9,0.75,2023-11-09
2021-08-27,0.015911543,Metro,Medical and Surgical,3708,59,3649,0.984088457,2023-11-09
2021-02-18,0,Southeast,Pediatric Intensive Care Unit,24,0,24,1,2023-11-09
2023-10-05,0.033398821,Metro,Adult Intensive Care Unit,509,17,492,0.966601179,2023-11-09
2021-01-15,0.174252276,Central,Medical and Surgical,769,134,635,0.825747724,2023-11-09
2021-10-05,0.068965517,Northwest,Adult Intensive Care Unit,29,2,27,0.931034483,2023-11-09
2021-06-01,0.075757576,Southeast,Adult Intensive Care Unit,198,15,183,0.924242424,2023-11-09
2021-04-24,0.075757576,Southeast,Adult Intensive Care Unit,198,15,183,0.924242424,2023-11-09
