year,week,age_group,new_hosp,mmwr_startdate,mmwr_enddate,pop_size,new_hosp_percap,outcome,report_date
2022,19,12-17,6,2022-05-08,2022-05-14,433734,1.383,hospitalization,2023-11-16
2022,19,18-49,123,2022-05-08,2022-05-14,2294817,5.36,hospitalization,2023-11-16
2022,19,5-11,4,2022-05-08,2022-05-14,509735,0.785,hospitalization,2023-11-16
2022,19,50-64,74,2022-05-08,2022-05-14,1114015,6.643,hospitalization,2023-11-16
2022,19,65-74,97,2022-05-08,2022-05-14,490739,19.766,hospitalization,2023-11-16
2022,19,75-84,124,2022-05-08,2022-05-14,252053,49.196,hospitalization,2023-11-16
2022,19,85+,85,2022-05-08,2022-05-14,115906,73.335,hospitalization,2023-11-16
2022,19,Total,522,2022-05-08,2022-05-14,5562663,9.384,hospitalization,2023-11-16
2022,20,0-4,10,2022-05-15,2022-05-21,351664,2.844,hospitalization,2023-11-16
2022,20,12-17,9,2022-05-15,2022-05-21,433734,2.075,hospitalization,2023-11-16
2022,20,18-49,146,2022-05-15,2022-05-21,2294817,6.362,hospitalization,2023-11-16
2022,20,5-11,6,2022-05-15,2022-05-21,509735,1.177,hospitalization,2023-11-16
2022,20,50-64,84,2022-05-15,2022-05-21,1114015,7.54,hospitalization,2023-11-16
2022,20,65-74,76,2022-05-15,2022-05-21,490739,15.487,hospitalization,2023-11-16
2022,20,75-84,89,2022-05-15,2022-05-21,252053,35.31,hospitalization,2023-11-16
2022,20,85+,70,2022-05-15,2022-05-21,115906,60.394,hospitalization,2023-11-16
2022,20,Total,490,2022-05-15,2022-05-21,5562663,8.809,hospitalization,2023-11-16
2022,21,0-4,11,2022-05-22,2022-05-28,351664,3.128,hospitalization,2023-11-16
2022,21,12-17,12,2022-05-22,2022-05-28,433734,2.767,hospitalization,2023-11-16
2022,21,18-49,121,2022-05-22,2022-05-28,2294817,5.273,hospitalization,2023-11-16
2022,21,5-11,7,2022-05-22,2022-05-28,509735,1.373,hospitalization,2023-11-16
2022,21,50-64,82,2022-05-22,2022-05-28,1114015,7.361,hospitalization,2023-11-16
2022,21,65-74,73,2022-05-22,2022-05-28,490739,14.876,hospitalization,2023-11-16
2022,21,75-84,100,2022-05-22,2022-05-28,252053,39.674,hospitalization,2023-11-16
2022,21,85+,64,2022-05-22,2022-05-28,115906,55.217,hospitalization,2023-11-16
2022,21,Total,470,2022-05-22,2022-05-28,5562663,8.449,hospitalization,2023-11-16
2022,22,0-4,13,2022-05-29,2022-06-04,351664,3.697,hospitalization,2023-11-16
2022,22,12-17,3,2022-05-29,2022-06-04,433734,0.692,hospitalization,2023-11-16
2022,22,18-49,116,2022-05-29,2022-06-04,2294817,5.055,hospitalization,2023-11-16
2022,22,5-11,6,2022-05-29,2022-06-04,509735,1.177,hospitalization,2023-11-16
2022,22,50-64,73,2022-05-29,2022-06-04,1114015,6.553,hospitalization,2023-11-16
2022,22,65-74,96,2022-05-29,2022-06-04,490739,19.562,hospitalization,2023-11-16
2022,22,75-84,94,2022-05-29,2022-06-04,252053,37.294,hospitalization,2023-11-16
2022,22,85+,69,2022-05-29,2022-06-04,115906,59.531,hospitalization,2023-11-16
2022,22,Total,470,2022-05-29,2022-06-04,5562663,8.449,hospitalization,2023-11-16
2022,23,0-4,15,2022-06-05,2022-06-11,351664,4.265,hospitalization,2023-11-16
2022,23,12-17,19,2022-06-05,2022-06-11,433734,4.381,hospitalization,2023-11-16
2022,23,18-49,108,2022-06-05,2022-06-11,2294817,4.706,hospitalization,2023-11-16
2022,23,5-11,7,2022-06-05,2022-06-11,509735,1.373,hospitalization,2023-11-16
2022,23,50-64,64,2022-06-05,2022-06-11,1114015,5.745,hospitalization,2023-11-16
2022,23,65-74,89,2022-06-05,2022-06-11,490739,18.136,hospitalization,2023-11-16
2022,23,75-84,105,2022-06-05,2022-06-11,252053,41.658,hospitalization,2023-11-16
2022,23,85+,74,2022-06-05,2022-06-11,115906,63.845,hospitalization,2023-11-16
2022,23,Total,481,2022-06-05,2022-06-11,5562663,8.647,hospitalization,2023-11-16
2022,24,0-4,23,2022-06-12,2022-06-18,351664,6.54,hospitalization,2023-11-16
2022,24,12-17,4,2022-06-12,2022-06-18,433734,0.922,hospitalization,2023-11-16
2022,24,18-49,122,2022-06-12,2022-06-18,2294817,5.316,hospitalization,2023-11-16
2022,24,5-11,2,2022-06-12,2022-06-18,509735,0.392,hospitalization,2023-11-16
2022,24,50-64,77,2022-06-12,2022-06-18,1114015,6.912,hospitalization,2023-11-16
2022,24,65-74,56,2022-06-12,2022-06-18,490739,11.411,hospitalization,2023-11-16
2022,24,75-84,84,2022-06-12,2022-06-18,252053,33.326,hospitalization,2023-11-16
2022,24,85+,57,2022-06-12,2022-06-18,115906,49.178,hospitalization,2023-11-16
2022,24,Total,425,2022-06-12,2022-06-18,5562663,7.64,hospitalization,2023-11-16
2022,25,0-4,18,2022-06-19,2022-06-25,351664,5.119,hospitalization,2023-11-16
2022,25,12-17,9,2022-06-19,2022-06-25,433734,2.075,hospitalization,2023-11-16
2022,25,18-49,130,2022-06-19,2022-06-25,2294817,5.665,hospitalization,2023-11-16
2022,25,5-11,5,2022-06-19,2022-06-25,509735,0.981,hospitalization,2023-11-16
2022,25,50-64,72,2022-06-19,2022-06-25,1114015,6.463,hospitalization,2023-11-16
2022,25,65-74,66,2022-06-19,2022-06-25,490739,13.449,hospitalization,2023-11-16
2022,25,75-84,87,2022-06-19,2022-06-25,252053,34.517,hospitalization,2023-11-16
2022,25,85+,62,2022-06-19,2022-06-25,115906,53.492,hospitalization,2023-11-16
2022,25,Total,449,2022-06-19,2022-06-25,5562663,8.072,hospitalization,2023-11-16
2022,26,0-4,10,2022-06-26,2022-07-02,351664,2.844,hospitalization,2023-11-16
2022,26,12-17,12,2022-06-26,2022-07-02,433734,2.767,hospitalization,2023-11-16
2022,26,18-49,107,2022-06-26,2022-07-02,2294817,4.663,hospitalization,2023-11-16
2022,26,5-11,4,2022-06-26,2022-07-02,509735,0.785,hospitalization,2023-11-16
2022,26,50-64,85,2022-06-26,2022-07-02,1114015,7.63,hospitalization,2023-11-16
2022,26,65-74,83,2022-06-26,2022-07-02,490739,16.913,hospitalization,2023-11-16
2022,26,75-84,89,2022-06-26,2022-07-02,252053,35.31,hospitalization,2023-11-16
2022,26,85+,71,2022-06-26,2022-07-02,115906,61.257,hospitalization,2023-11-16
2022,26,Total,461,2022-06-26,2022-07-02,5562663,8.287,hospitalization,2023-11-16
2022,27,0-4,20,2022-07-03,2022-07-09,351664,5.687,hospitalization,2023-11-16
2022,27,12-17,7,2022-07-03,2022-07-09,433734,1.614,hospitalization,2023-11-16
2022,27,18-49,125,2022-07-03,2022-07-09,2294817,5.447,hospitalization,2023-11-16
2022,27,5-11,3,2022-07-03,2022-07-09,509735,0.589,hospitalization,2023-11-16
2022,27,50-64,83,2022-07-03,2022-07-09,1114015,7.451,hospitalization,2023-11-16
2022,27,65-74,73,2022-07-03,2022-07-09,490739,14.876,hospitalization,2023-11-16
2022,27,75-84,85,2022-07-03,2022-07-09,252053,33.723,hospitalization,2023-11-16
2022,27,85+,68,2022-07-03,2022-07-09,115906,58.668,hospitalization,2023-11-16
2022,27,Total,464,2022-07-03,2022-07-09,5562663,8.341,hospitalization,2023-11-16
2022,28,0-4,17,2022-07-10,2022-07-16,351664,4.834,hospitalization,2023-11-16
2022,28,12-17,3,2022-07-10,2022-07-16,433734,0.692,hospitalization,2023-11-16
2022,28,18-49,146,2022-07-10,2022-07-16,2294817,6.362,hospitalization,2023-11-16
2022,28,5-11,8,2022-07-10,2022-07-16,509735,1.569,hospitalization,2023-11-16
2022,28,50-64,84,2022-07-10,2022-07-16,1114015,7.54,hospitalization,2023-11-16
2022,28,65-74,86,2022-07-10,2022-07-16,490739,17.525,hospitalization,2023-11-16
2022,28,75-84,96,2022-07-10,2022-07-16,252053,38.087,hospitalization,2023-11-16
2022,28,85+,72,2022-07-10,2022-07-16,115906,62.119,hospitalization,2023-11-16
2022,28,Total,512,2022-07-10,2022-07-16,5562663,9.204,hospitalization,2023-11-16
2022,29,0-4,20,2022-07-17,2022-07-23,351664,5.687,hospitalization,2023-11-16
2022,29,12-17,5,2022-07-17,2022-07-23,433734,1.153,hospitalization,2023-11-16
2022,29,18-49,118,2022-07-17,2022-07-23,2294817,5.142,hospitalization,2023-11-16
2022,29,5-11,7,2022-07-17,2022-07-23,509735,1.373,hospitalization,2023-11-16
2022,29,50-64,85,2022-07-17,2022-07-23,1114015,7.63,hospitalization,2023-11-16
2022,29,65-74,83,2022-07-17,2022-07-23,490739,16.913,hospitalization,2023-11-16
2022,29,75-84,103,2022-07-17,2022-07-23,252053,40.864,hospitalization,2023-11-16
2022,29,85+,62,2022-07-17,2022-07-23,115906,53.492,hospitalization,2023-11-16
2022,29,Total,483,2022-07-17,2022-07-23,5562663,8.683,hospitalization,2023-11-16
2022,30,0-4,11,2022-07-24,2022-07-30,351664,3.128,hospitalization,2023-11-16
2022,30,12-17,9,2022-07-24,2022-07-30,433734,2.075,hospitalization,2023-11-16
2022,30,18-49,151,2022-07-24,2022-07-30,2294817,6.58,hospitalization,2023-11-16
2022,30,5-11,3,2022-07-24,2022-07-30,509735,0.589,hospitalization,2023-11-16
2022,30,50-64,80,2022-07-24,2022-07-30,1114015,7.181,hospitalization,2023-11-16
2022,30,65-74,75,2022-07-24,2022-07-30,490739,15.283,hospitalization,2023-11-16
2022,30,75-84,106,2022-07-24,2022-07-30,252053,42.055,hospitalization,2023-11-16
2022,30,85+,94,2022-07-24,2022-07-30,115906,81.1,hospitalization,2023-11-16
2022,30,Total,529,2022-07-24,2022-07-30,5562663,9.51,hospitalization,2023-11-16
2022,31,0-4,11,2022-07-31,2022-08-06,351664,3.128,hospitalization,2023-11-16
2022,31,12-17,10,2022-07-31,2022-08-06,433734,2.306,hospitalization,2023-11-16
2022,31,18-49,113,2022-07-31,2022-08-06,2294817,4.924,hospitalization,2023-11-16
2022,31,5-11,3,2022-07-31,2022-08-06,509735,0.589,hospitalization,2023-11-16
2022,31,50-64,87,2022-07-31,2022-08-06,1114015,7.81,hospitalization,2023-11-16
2022,31,65-74,85,2022-07-31,2022-08-06,490739,17.321,hospitalization,2023-11-16
2022,31,75-84,106,2022-07-31,2022-08-06,252053,42.055,hospitalization,2023-11-16
2022,31,85+,84,2022-07-31,2022-08-06,115906,72.473,hospitalization,2023-11-16
2022,31,Total,499,2022-07-31,2022-08-06,5562663,8.971,hospitalization,2023-11-16
2022,32,0-4,17,2022-08-07,2022-08-13,351664,4.834,hospitalization,2023-11-16
2022,32,12-17,6,2022-08-07,2022-08-13,433734,1.383,hospitalization,2023-11-16
2022,32,18-49,154,2022-08-07,2022-08-13,2294817,6.711,hospitalization,2023-11-16
2022,32,5-11,6,2022-08-07,2022-08-13,509735,1.177,hospitalization,2023-11-16
2022,32,50-64,82,2022-08-07,2022-08-13,1114015,7.361,hospitalization,2023-11-16
2022,32,65-74,100,2022-08-07,2022-08-13,490739,20.377,hospitalization,2023-11-16
2022,32,75-84,95,2022-08-07,2022-08-13,252053,37.69,hospitalization,2023-11-16
2022,32,85+,80,2022-08-07,2022-08-13,115906,69.021,hospitalization,2023-11-16
2022,32,Total,540,2022-08-07,2022-08-13,5562663,9.708,hospitalization,2023-11-16
2022,33,0-4,17,2022-08-14,2022-08-20,351664,4.834,hospitalization,2023-11-16
2022,33,12-17,3,2022-08-14,2022-08-20,433734,0.692,hospitalization,2023-11-16
2022,33,18-49,153,2022-08-14,2022-08-20,2294817,6.667,hospitalization,2023-11-16
2022,33,5-11,5,2022-08-14,2022-08-20,509735,0.981,hospitalization,2023-11-16
2022,33,50-64,71,2022-08-14,2022-08-20,1114015,6.373,hospitalization,2023-11-16
2022,33,65-74,102,2022-08-14,2022-08-20,490739,20.785,hospitalization,2023-11-16
2022,33,75-84,113,2022-08-14,2022-08-20,252053,44.832,hospitalization,2023-11-16
2022,33,85+,99,2022-08-14,2022-08-20,115906,85.414,hospitalization,2023-11-16
2022,33,Total,563,2022-08-14,2022-08-20,5562663,10.121,hospitalization,2023-11-16
2022,34,0-4,18,2022-08-21,2022-08-27,351664,5.119,hospitalization,2023-11-16
2022,34,12-17,7,2022-08-21,2022-08-27,433734,1.614,hospitalization,2023-11-16
2022,34,18-49,136,2022-08-21,2022-08-27,2294817,5.926,hospitalization,2023-11-16
2022,34,5-11,6,2022-08-21,2022-08-27,509735,1.177,hospitalization,2023-11-16
2022,34,50-64,85,2022-08-21,2022-08-27,1114015,7.63,hospitalization,2023-11-16
2022,34,65-74,71,2022-08-21,2022-08-27,490739,14.468,hospitalization,2023-11-16
2022,34,75-84,104,2022-08-21,2022-08-27,252053,41.261,hospitalization,2023-11-16
2022,34,85+,79,2022-08-21,2022-08-27,115906,68.159,hospitalization,2023-11-16
2022,34,Total,506,2022-08-21,2022-08-27,5562663,9.096,hospitalization,2023-11-16
2022,35,0-4,9,2022-08-28,2022-09-03,351664,2.559,hospitalization,2023-11-16
2022,35,12-17,4,2022-08-28,2022-09-03,433734,0.922,hospitalization,2023-11-16
2022,35,18-49,113,2022-08-28,2022-09-03,2294817,4.924,hospitalization,2023-11-16
2022,35,5-11,6,2022-08-28,2022-09-03,509735,1.177,hospitalization,2023-11-16
2022,35,50-64,80,2022-08-28,2022-09-03,1114015,7.181,hospitalization,2023-11-16
2022,35,65-74,72,2022-08-28,2022-09-03,490739,14.672,hospitalization,2023-11-16
2022,35,75-84,93,2022-08-28,2022-09-03,252053,36.897,hospitalization,2023-11-16
2022,35,85+,83,2022-08-28,2022-09-03,115906,71.61,hospitalization,2023-11-16
2022,35,Total,460,2022-08-28,2022-09-03,5562663,8.269,hospitalization,2023-11-16
2022,36,0-4,10,2022-09-04,2022-09-10,351664,2.844,hospitalization,2023-11-16
2022,36,12-17,5,2022-09-04,2022-09-10,433734,1.153,hospitalization,2023-11-16
2022,36,18-49,94,2022-09-04,2022-09-10,2294817,4.096,hospitalization,2023-11-16
2022,36,5-11,8,2022-09-04,2022-09-10,509735,1.569,hospitalization,2023-11-16
2022,36,50-64,69,2022-09-04,2022-09-10,1114015,6.194,hospitalization,2023-11-16
2022,36,65-74,83,2022-09-04,2022-09-10,490739,16.913,hospitalization,2023-11-16
2022,36,75-84,103,2022-09-04,2022-09-10,252053,40.864,hospitalization,2023-11-16
2022,36,85+,81,2022-09-04,2022-09-10,115906,69.884,hospitalization,2023-11-16
2022,36,Total,453,2022-09-04,2022-09-10,5562663,8.144,hospitalization,2023-11-16
2022,37,0-4,7,2022-09-11,2022-09-17,351664,1.991,hospitalization,2023-11-16
2022,37,12-17,10,2022-09-11,2022-09-17,433734,2.306,hospitalization,2023-11-16
2022,37,18-49,108,2022-09-11,2022-09-17,2294817,4.706,hospitalization,2023-11-16
2022,37,5-11,3,2022-09-11,2022-09-17,509735,0.589,hospitalization,2023-11-16
2022,37,50-64,72,2022-09-11,2022-09-17,1114015,6.463,hospitalization,2023-11-16
2022,37,65-74,104,2022-09-11,2022-09-17,490739,21.193,hospitalization,2023-11-16
2022,37,75-84,102,2022-09-11,2022-09-17,252053,40.468,hospitalization,2023-11-16
2022,37,85+,67,2022-09-11,2022-09-17,115906,57.805,hospitalization,2023-11-16
2022,37,Total,473,2022-09-11,2022-09-17,5562663,8.503,hospitalization,2023-11-16
2022,38,0-4,14,2022-09-18,2022-09-24,351664,3.981,hospitalization,2023-11-16
2022,38,12-17,12,2022-09-18,2022-09-24,433734,2.767,hospitalization,2023-11-16
2022,38,18-49,125,2022-09-18,2022-09-24,2294817,5.447,hospitalization,2023-11-16
2022,38,5-11,8,2022-09-18,2022-09-24,509735,1.569,hospitalization,2023-11-16
2022,38,50-64,67,2022-09-18,2022-09-24,1114015,6.014,hospitalization,2023-11-16
2022,38,65-74,66,2022-09-18,2022-09-24,490739,13.449,hospitalization,2023-11-16
2022,38,75-84,85,2022-09-18,2022-09-24,252053,33.723,hospitalization,2023-11-16
2022,38,85+,64,2022-09-18,2022-09-24,115906,55.217,hospitalization,2023-11-16
2022,38,Total,441,2022-09-18,2022-09-24,5562663,7.928,hospitalization,2023-11-16
2022,39,0-4,21,2022-09-25,2022-10-01,351664,5.972,hospitalization,2023-11-16
2022,39,12-17,7,2022-09-25,2022-10-01,433734,1.614,hospitalization,2023-11-16
2022,39,18-49,109,2022-09-25,2022-10-01,2294817,4.75,hospitalization,2023-11-16
2022,39,5-11,4,2022-09-25,2022-10-01,509735,0.785,hospitalization,2023-11-16
2022,39,50-64,67,2022-09-25,2022-10-01,1114015,6.014,hospitalization,2023-11-16
2022,39,65-74,73,2022-09-25,2022-10-01,490739,14.876,hospitalization,2023-11-16
2022,39,75-84,107,2022-09-25,2022-10-01,252053,42.451,hospitalization,2023-11-16
2022,39,85+,88,2022-09-25,2022-10-01,115906,75.924,hospitalization,2023-11-16
2022,39,Total,476,2022-09-25,2022-10-01,5562663,8.557,hospitalization,2023-11-16
2022,40,0-4,12,2022-10-02,2022-10-08,351664,3.412,hospitalization,2023-11-16
2022,40,12-17,7,2022-10-02,2022-10-08,433734,1.614,hospitalization,2023-11-16
2022,40,18-49,92,2022-10-02,2022-10-08,2294817,4.009,hospitalization,2023-11-16
2022,40,5-11,2,2022-10-02,2022-10-08,509735,0.392,hospitalization,2023-11-16
2022,40,50-64,73,2022-10-02,2022-10-08,1114015,6.553,hospitalization,2023-11-16
2022,40,65-74,85,2022-10-02,2022-10-08,490739,17.321,hospitalization,2023-11-16
2022,40,75-84,128,2022-10-02,2022-10-08,252053,50.783,hospitalization,2023-11-16
2022,40,85+,66,2022-10-02,2022-10-08,115906,56.943,hospitalization,2023-11-16
2022,40,Total,465,2022-10-02,2022-10-08,5562663,8.359,hospitalization,2023-11-16
2022,41,0-4,8,2022-10-09,2022-10-15,351664,2.275,hospitalization,2023-11-16
2022,41,12-17,5,2022-10-09,2022-10-15,433734,1.153,hospitalization,2023-11-16
2022,41,18-49,85,2022-10-09,2022-10-15,2294817,3.704,hospitalization,2023-11-16
2022,41,5-11,2,2022-10-09,2022-10-15,509735,0.392,hospitalization,2023-11-16
2022,41,50-64,69,2022-10-09,2022-10-15,1114015,6.194,hospitalization,2023-11-16
2022,41,65-74,91,2022-10-09,2022-10-15,490739,18.543,hospitalization,2023-11-16
2022,41,75-84,99,2022-10-09,2022-10-15,252053,39.277,hospitalization,2023-11-16
2022,41,85+,58,2022-10-09,2022-10-15,115906,50.041,hospitalization,2023-11-16
2022,41,Total,417,2022-10-09,2022-10-15,5562663,7.496,hospitalization,2023-11-16
2022,42,0-4,7,2022-10-16,2022-10-22,351664,1.991,hospitalization,2023-11-16
2022,42,12-17,5,2022-10-16,2022-10-22,433734,1.153,hospitalization,2023-11-16
2022,42,18-49,89,2022-10-16,2022-10-22,2294817,3.878,hospitalization,2023-11-16
2022,42,5-11,3,2022-10-16,2022-10-22,509735,0.589,hospitalization,2023-11-16
2022,42,50-64,94,2022-10-16,2022-10-22,1114015,8.438,hospitalization,2023-11-16
2022,42,65-74,88,2022-10-16,2022-10-22,490739,17.932,hospitalization,2023-11-16
2022,42,75-84,108,2022-10-16,2022-10-22,252053,42.848,hospitalization,2023-11-16
2022,42,85+,107,2022-10-16,2022-10-22,115906,92.316,hospitalization,2023-11-16
2022,42,Total,501,2022-10-16,2022-10-22,5562663,9.006,hospitalization,2023-11-16
2022,43,0-4,7,2022-10-23,2022-10-29,351664,1.991,hospitalization,2023-11-16
2022,43,12-17,6,2022-10-23,2022-10-29,433734,1.383,hospitalization,2023-11-16
2022,43,18-49,76,2022-10-23,2022-10-29,2294817,3.312,hospitalization,2023-11-16
2022,43,5-11,3,2022-10-23,2022-10-29,509735,0.589,hospitalization,2023-11-16
2022,43,50-64,84,2022-10-23,2022-10-29,1114015,7.54,hospitalization,2023-11-16
2022,43,65-74,89,2022-10-23,2022-10-29,490739,18.136,hospitalization,2023-11-16
2022,43,75-84,120,2022-10-23,2022-10-29,252053,47.609,hospitalization,2023-11-16
2022,43,85+,90,2022-10-23,2022-10-29,115906,77.649,hospitalization,2023-11-16
2022,43,Total,475,2022-10-23,2022-10-29,5562663,8.539,hospitalization,2023-11-16
2022,44,0-4,9,2022-10-30,2022-11-05,351664,2.559,hospitalization,2023-11-16
2022,44,12-17,4,2022-10-30,2022-11-05,433734,0.922,hospitalization,2023-11-16
2022,44,18-49,100,2022-10-30,2022-11-05,2294817,4.358,hospitalization,2023-11-16
2022,44,5-11,2,2022-10-30,2022-11-05,509735,0.392,hospitalization,2023-11-16
2022,44,50-64,68,2022-10-30,2022-11-05,1114015,6.104,hospitalization,2023-11-16
2022,44,65-74,91,2022-10-30,2022-11-05,490739,18.543,hospitalization,2023-11-16
2022,44,75-84,104,2022-10-30,2022-11-05,252053,41.261,hospitalization,2023-11-16
2022,44,85+,106,2022-10-30,2022-11-05,115906,91.453,hospitalization,2023-11-16
2022,44,Total,484,2022-10-30,2022-11-05,5562663,8.701,hospitalization,2023-11-16
2022,45,0-4,12,2022-11-06,2022-11-12,351664,3.412,hospitalization,2023-11-16
2022,45,12-17,4,2022-11-06,2022-11-12,433734,0.922,hospitalization,2023-11-16
2022,45,18-49,106,2022-11-06,2022-11-12,2294817,4.619,hospitalization,2023-11-16
2022,45,5-11,1,2022-11-06,2022-11-12,509735,0.196,hospitalization,2023-11-16
2022,45,50-64,86,2022-11-06,2022-11-12,1114015,7.72,hospitalization,2023-11-16
2022,45,65-74,90,2022-11-06,2022-11-12,490739,18.34,hospitalization,2023-11-16
2022,45,75-84,107,2022-11-06,2022-11-12,252053,42.451,hospitalization,2023-11-16
2022,45,85+,89,2022-11-06,2022-11-12,115906,76.786,hospitalization,2023-11-16
2022,45,Total,495,2022-11-06,2022-11-12,5562663,8.899,hospitalization,2023-11-16
2022,46,0-4,15,2022-11-13,2022-11-19,351664,4.265,hospitalization,2023-11-16
2022,46,12-17,3,2022-11-13,2022-11-19,433734,0.692,hospitalization,2023-11-16
2022,46,18-49,98,2022-11-13,2022-11-19,2294817,4.27,hospitalization,2023-11-16
2022,46,5-11,2,2022-11-13,2022-11-19,509735,0.392,hospitalization,2023-11-16
2022,46,50-64,75,2022-11-13,2022-11-19,1114015,6.732,hospitalization,2023-11-16
2022,46,65-74,100,2022-11-13,2022-11-19,490739,20.377,hospitalization,2023-11-16
2022,46,75-84,124,2022-11-13,2022-11-19,252053,49.196,hospitalization,2023-11-16
2022,46,85+,109,2022-11-13,2022-11-19,115906,94.042,hospitalization,2023-11-16
2022,46,Total,526,2022-11-13,2022-11-19,5562663,9.456,hospitalization,2023-11-16
2022,47,0-4,15,2022-11-20,2022-11-26,351664,4.265,hospitalization,2023-11-16
2022,47,12-17,3,2022-11-20,2022-11-26,433734,0.692,hospitalization,2023-11-16
2022,47,18-49,94,2022-11-20,2022-11-26,2294817,4.096,hospitalization,2023-11-16
2022,47,5-11,1,2022-11-20,2022-11-26,509735,0.196,hospitalization,2023-11-16
2022,47,50-64,87,2022-11-20,2022-11-26,1114015,7.81,hospitalization,2023-11-16
2022,47,65-74,111,2022-11-20,2022-11-26,490739,22.619,hospitalization,2023-11-16
2022,47,75-84,118,2022-11-20,2022-11-26,252053,46.816,hospitalization,2023-11-16
2022,47,85+,92,2022-11-20,2022-11-26,115906,79.375,hospitalization,2023-11-16
2022,47,Total,521,2022-11-20,2022-11-26,5562663,9.366,hospitalization,2023-11-16
2022,48,0-4,19,2022-11-27,2022-12-03,351664,5.403,hospitalization,2023-11-16
